0.08219474,-0.00281820,0.77862167,-0.00085869,0.03600385,-0.03683412,0.99867225,0.01299046,0.13546401,0.28956470,0.15701354,-0.23316997,-0.09756538,-0.05549127,-0.10271211,-0.19952118,0.21492730,-0.24931477,0.08503786,-0.03977775,-0.02144376,0.10025637,-0.05062092,0.31106010,-0.66573894,1.08092117,-0.05929936,-0.06897736,-0.01680205,-0.06953437,-0.30841103,0.60479605,1.13179934,-0.08337901,-0.06303917,-0.09376147
0.08497919,-0.00447658,0.77779800,0.00076000,0.04418995,-0.04518348,0.99800050,0.00513206,0.13664478,0.30882552,0.15622050,-0.23905887,-0.09728111,-0.08722337,-0.10247827,-0.18218781,0.24350454,-0.26650441,0.07977022,-0.04474934,-0.02625324,0.10884815,-0.05856076,0.32093713,-0.66689402,1.06538391,-0.05287734,-0.06872624,-0.02733088,-0.04386406,-0.33011723,0.57709140,1.11896110,-0.08000135,-0.06402013,-0.08615799
0.08739704,-0.00673109,0.77681738,0.00367721,0.05502615,-0.05321495,0.99705905,-0.00722801,0.13514440,0.32774433,0.15044717,-0.24135788,-0.09674726,-0.12828396,-0.10349765,-0.16447423,0.27784342,-0.28566164,0.07394166,-0.05233409,-0.03345023,0.11946624,-0.07035100,0.33252543,-0.66256565,1.04825854,-0.04970974,-0.06791917,-0.03481576,-0.01146385,-0.35210058,0.54312247,1.09647393,-0.07639957,-0.06592119,-0.07959135
0.08931048,-0.00972583,0.77580541,0.00792859,0.06942479,-0.06032818,0.99572980,-0.02564096,0.13072962,0.34452739,0.13727720,-0.23886363,-0.09598358,-0.17828590,-0.10549697,-0.14745992,0.31423226,-0.30452701,0.06795704,-0.06365552,-0.04240512,0.13182944,-0.08555131,0.34421387,-0.65247470,1.03164303,-0.04723520,-0.06723761,-0.03711053,0.02678074,-0.37262410,0.50420856,1.06385410,-0.07426128,-0.06980872,-0.07771822
0.09101086,-0.01332249,0.77470070,0.01269422,0.08723959,-0.06613988,0.99390829,-0.05084645,0.12588029,0.35803467,0.12160210,-0.23577747,-0.09596562,-0.23222871,-0.10678751,-0.13278112,0.34497958,-0.32064724,0.06294049,-0.07780737,-0.04952661,0.14552242,-0.10294368,0.35326695,-0.63519746,1.01764393,-0.04366848,-0.06699798,-0.03373408,0.06749626,-0.38946795,0.46557441,1.02806830,-0.07477430,-0.07560508,-0.08340144
0.09390354,-0.01728779,0.77315128,0.01733984,0.10711608,-0.07144168,0.99152488,-0.08240273,0.12384984,0.37079477,0.11353058,-0.23851357,-0.09859359,-0.28679702,-0.10696238,-0.12034335,0.36998248,-0.33612016,0.05921061,-0.09268808,-0.05173640,0.16094042,-0.12108369,0.35702714,-0.61009657,1.00704932,-0.04058889,-0.06756187,-0.02397023,0.10564883,-0.40172109,0.43363968,0.99874365,-0.07772905,-0.08242369,-0.09631934
0.09881222,-0.02112178,0.77063966,0.02225291,0.12650678,-0.07755905,0.98867863,-0.11341608,0.12370241,0.38724583,0.11394247,-0.25016189,-0.10291680,-0.34063900,-0.10843137,-0.10879521,0.40068761,-0.35717481,0.05607099,-0.10651854,-0.04896966,0.17977411,-0.13753386,0.35427353,-0.57749444,0.99745363,-0.04056185,-0.06944840,-0.00852328,0.13539094,-0.41045448,0.41126925,0.98584902,-0.08139374,-0.08879415,-0.11043502
0.10675343,-0.02464796,0.76632464,0.02841347,0.14177769,-0.08416873,0.98590428,-0.13625768,0.12184871,0.40701711,0.12283789,-0.26845500,-0.10292655,-0.39241698,-0.11415292,-0.09371758,0.45516506,-0.39004308,0.05632744,-0.11675527,-0.04440657,0.20439263,-0.15082391,0.34737545,-0.54513764,0.98353177,-0.04157828,-0.07302253,0.00883452,0.14980876,-0.41583088,0.40048832,0.99658388,-0.08058595,-0.09162521,-0.11757485
0.11736065,-0.02761222,0.75910664,0.03393338,0.15020010,-0.09084419,0.98388809,-0.19481505,0.14304043,0.41306427,0.25882670,-0.33612835,-0.08590555,-0.44003585,-0.11881243,-0.07022712,0.54158390,-0.43920726,0.05824637,-0.12028976,-0.03617983,0.23847185,-0.16205667,0.34153807,-0.52362978,0.96315676,-0.03903767,-0.07941265,0.02008647,0.14179328,-0.41636702,0.40316930,1.03197145,-0.07073297,-0.09080886,-0.10934932
0.12949605,-0.03030408,0.74691600,0.03256862,0.15294859,-0.09663438,0.98295873,-0.30995873,0.21274284,0.40161449,0.57435066,-0.45203635,-0.02029665,-0.47845179,-0.10863214,-0.05017571,0.64434421,-0.50519496,0.05800311,-0.11688502,-0.01328316,0.27677065,-0.16901734,0.33901268,-0.51154989,0.94405282,-0.04166223,-0.08941473,0.02640220,0.10909446,-0.41375881,0.41944185,1.08869672,-0.06417764,-0.08313279,-0.09299643
